1600352649834;0.339589;1.42201;-0.829374;0.141196;0.968434;-0.127714
1600352649866;0.343382;1.42036;-0.828457;0.139265;0.96415;-0.130204
1600352649899;0.348906;1.41605;-0.82817;0.134957;0.962768;-0.131555
1600352649931;0.354677;1.40817;-0.827446;0.133039;0.960914;-0.135096
1600352649963;0.357523;1.40291;-0.826338;0.134657;0.960663;-0.128419
1600352649996;0.361415;1.40016;-0.823735;0.123914;0.963034;-0.113924
1600352650028;0.365403;1.39747;-0.820595;0.115276;0.962611;-0.108046
1600352650058;0.368827;1.3917;-0.816254;0.115315;0.961895;-0.104141
1600352650094;0.375994;1.3887;-0.811152;0.0818688;0.966372;-0.0896061
1600352650155;0.378132;1.38924;-0.809468;0.0729907;0.964811;-0.0948537
1600352650177;0.378465;1.38969;-0.808306;0.0783264;0.962368;-0.102499
1600352650206;0.377217;1.38917;-0.806632;0.0928713;0.962559;-0.104361
1600352650245;0.376692;1.38902;-0.805934;0.0929082;0.964595;-0.0996054
1600352650273;0.376082;1.39091;-0.805072;0.0934224;0.965028;-0.0979566
1600352650301;0.376645;1.39066;-0.805019;0.0900705;0.965231;-0.104465
1600352650334;0.377757;1.38932;-0.804944;0.0844051;0.966143;-0.10178
1600352650365;0.38008;1.38697;-0.806466;0.0861091;0.965687;-0.0972631
1600352650400;0.382011;1.38346;-0.807152;0.0754726;0.966692;-0.0930177
1600352650432;0.38426;1.3796;-0.80751;0.0674872;0.968874;-0.0843339
1600352650459;0.387408;1.37716;-0.808167;0.0706132;0.969464;-0.0716845
1600352650490;0.390339;1.37585;-0.808065;0.080764;0.966914;-0.0677476
1600352650522;0.392083;1.37323;-0.806819;0.0863067;0.965273;-0.0728167
1600352650554;0.39271;1.36737;-0.804757;0.0976233;0.965894;-0.0624783
1600352650586;0.392645;1.35711;-0.799587;0.137159;0.965937;-0.0266631
1600352650635;0.391916;1.35059;-0.795687;0.151046;0.96783;-0.00530207
1600352650671;0.391305;1.34567;-0.792672;0.165167;0.96819;0.0143253
1600352650705;0.389754;1.33999;-0.790873;0.174551;0.966698;0.0301612
1600352650733;0.387644;1.33576;-0.787758;0.163656;0.96816;0.0477152
1600352650762;0.383518;1.33222;-0.784293;0.162976;0.969646;0.0570754
1600352650793;0.379211;1.32802;-0.780661;0.182814;0.968817;0.0612201
1600352650826;0.379168;1.325;-0.778298;0.191869;0.96924;0.0674736
1600352650858;0.381898;1.32293;-0.777392;0.180685;0.970224;0.0735342
1600352650891;0.381324;1.32492;-0.776406;0.180293;0.967041;0.0708726
1600352650922;0.378756;1.32701;-0.774681;0.186999;0.96632;0.058327
1600352650955;0.377424;1.32721;-0.773142;0.179581;0.971338;0.0449345
1600352650987;0.378602;1.32569;-0.769375;0.172528;0.973369;0.029057
1600352651034;0.379525;1.32442;-0.766643;0.167106;0.972979;0.0260278
1600352651066;0.380032;1.32596;-0.764188;0.176646;0.969347;0.0331344
1600352651098;0.38034;1.33145;-0.761005;0.192191;0.96488;0.0265813
1600352651133;0.380868;1.33479;-0.761225;0.181629;0.966421;0.00765
1600352651165;0.376974;1.33793;-0.761923;0.166698;0.968608;-0.00196645
1600352651200;0.371355;1.33876;-0.761552;0.168891;0.971164;-0.00143747
1600352651227;0.366464;1.33852;-0.761306;0.15927;0.977949;0.00697798
1600352651259;0.363357;1.33698;-0.760324;0.149927;0.982191;0.0192816
1600352651290;0.361985;1.33624;-0.75838;0.140055;0.984407;0.0326791
1600352651322;0.3612;1.33818;-0.754773;0.130242;0.986008;0.0368012
1600352651355;0.360011;1.33935;-0.752108;0.132486;0.985776;0.0278607
1600352651388;0.356985;1.3388;-0.750802;0.13311;0.985067;0.0215018
1600352651434;0.353641;1.33638;-0.74933;0.124313;0.986876;0.0204158
1600352651467;0.351901;1.33071;-0.748299;0.11982;0.988297;0.025244
1600352651499;0.35109;1.32467;-0.747538;0.109554;0.989066;0.0427245
1600352651531;0.349844;1.32028;-0.746967;0.0889152;0.988904;0.0657232
1600352651562;0.34549;1.31916;-0.746091;0.0848742;0.987272;0.079455
1600352651595;0.339522;1.31983;-0.746253;0.0866589;0.988085;0.0790015
1600352651630;0.333553;1.31917;-0.746457;0.0751705;0.991111;0.0772796
1600352651660;0.329867;1.32022;-0.747259;0.0536748;0.993882;0.0798601
1600352651695;0.327608;1.32463;-0.745171;0.056845;0.994573;0.0698829
1600352651722;0.326793;1.3297;-0.743595;0.0692638;0.995029;0.0406168
1600352651755;0.326868;1.3317;-0.743499;0.0737253;0.994626;0.0174439
1600352651786;0.328302;1.33642;-0.742966;0.0609286;0.993724;-0.00265646
1600352651836;0.327539;1.33843;-0.744399;0.045571;0.994077;-0.017771
1600352651866;0.325859;1.3389;-0.746375;0.0438049;0.995075;-0.0135968
1600352651899;0.324344;1.3423;-0.747843;0.0536681;0.995263;-0.00761956
1600352651932;0.322883;1.34706;-0.748844;0.0731114;0.994147;-0.0144862
1600352651963;0.323061;1.3514;-0.750197;0.0883961;0.992457;-0.0303397
1600352651996;0.324557;1.35494;-0.751784;0.0926208;0.990698;-0.0454204
1600352652028;0.325738;1.35802;-0.752724;0.0871204;0.989396;-0.0594805
1600352652058;0.326587;1.35986;-0.753023;0.0785278;0.988542;-0.0744094
1600352652090;0.327216;1.35939;-0.755003;0.0708271;0.989192;-0.0774081
1600352652124;0.327141;1.35848;-0.75718;0.0728119;0.990955;-0.0607824
1600352652155;0.327435;1.35815;-0.759524;0.0818354;0.992;-0.0408182
1600352652188;0.328238;1.35843;-0.762035;0.0837054;0.993697;-0.0296424
1600352652236;0.329903;1.35955;-0.763809;0.0777764;0.995043;-0.025317
1600352652267;0.331747;1.36081;-0.765266;0.0800135;0.994822;-0.0291367
1600352652298;0.334462;1.36045;-0.766576;0.0769278;0.994539;-0.0360657
1600352652331;0.336592;1.35829;-0.767805;0.0643307;0.995151;-0.0333407
1600352652363;0.336606;1.3556;-0.769242;0.0538851;0.995876;-0.0225307
1600352652395;0.335439;1.35232;-0.77065;0.04995;0.996642;-0.0101469
1600352652427;0.333983;1.34982;-0.771517;0.0502243;0.997399;0.00100976
1600352652459;0.332445;1.34921;-0.771444;0.0548232;0.997602;0.00505079
1600352652490;0.332026;1.34851;-0.770485;0.0570238;0.99766;0.00612535
1600352652522;0.332826;1.34757;-0.76966;0.052712;0.997684;0.0128078
1600352652554;0.333223;1.34782;-0.768468;0.047373;0.997523;0.0155064
1600352652588;0.332978;1.34726;-0.768194;0.0429703;0.997604;0.00777675
1600352652635;0.331431;1.34696;-0.76898;0.0481698;0.997421;0.00837961
1600352652668;0.330441;1.34717;-0.769831;0.0510563;0.997544;0.0101415
1600352652699;0.330231;1.34727;-0.769818;0.0508201;0.997713;0.0101196
1600352652731;0.330531;1.34724;-0.769646;0.0495025;0.99773;0.0102888
1600352652778;0.330753;1.34768;-0.769717;0.0502238;0.997602;0.0105257
1600352652803;0.331024;1.3479;-0.770111;0.0501707;0.997558;0.00914299
1600352652841;0.331176;1.34815;-0.770375;0.0523819;0.997462;0.00921822
1600352652866;0.331445;1.34871;-0.770785;0.0561256;0.997241;0.0085233
1600352652903;0.331549;1.34873;-0.771285;0.0562199;0.997246;0.00759827
1600352652930;0.331586;1.34937;-0.771335;0.0569782;0.997211;0.00700679
1600352652956;0.331537;1.34987;-0.771145;0.0586302;0.997144;0.00572646
1600352652990;0.332081;1.35004;-0.771064;0.0575575;0.997235;0.0065493
1600352653037;0.332716;1.35092;-0.770667;0.0557675;0.997194;0.00768526
1600352653066;0.333174;1.35181;-0.76983;0.0567024;0.996927;0.00386441
1600352653098;0.333371;1.35146;-0.769775;0.059017;0.996636;0.0010877
1600352653131;0.333399;1.35109;-0.769935;0.0580728;0.996654;0.00406319
1600352653163;0.332958;1.35125;-0.769762;0.0564739;0.996851;0.00551611
1600352653194;0.332738;1.35061;-0.76937;0.0589132;0.996803;0.00310075
1600352653226;0.332111;1.34867;-0.769547;0.0604615;0.996656;0.00495395
1600352653262;0.33064;1.3466;-0.769798;0.058147;0.996857;0.0120605
1600352653295;0.328795;1.34408;-0.768893;0.0556766;0.997309;0.0185576
1600352653330;0.327904;1.34234;-0.76799;0.0547582;0.997496;0.0204574
1600352653365;0.327533;1.34022;-0.767562;0.0528525;0.997502;0.0215387
1600352653391;0.32406;1.3397;-0.766732;0.0603117;0.996908;0.0270174
1600352653439;0.321002;1.34111;-0.765622;0.0642439;0.997059;0.0238894
1600352653473;0.31996;1.34143;-0.764242;0.059815;0.997514;0.02393
1600352653504;0.319534;1.3442;-0.762079;0.0567403;0.997528;0.0259071
1600352653536;0.318458;1.34632;-0.760886;0.0550113;0.9976;0.0201575
1600352653562;0.316303;1.34772;-0.760519;0.0516796;0.997952;0.0146714
1600352653596;0.314496;1.34961;-0.75997;0.053982;0.998061;0.0151832
1600352653627;0.314;1.3511;-0.759254;0.0561096;0.998118;0.0127568
1600352653659;0.313622;1.35213;-0.758446;0.0522329;0.998369;0.0091911
1600352653691;0.312601;1.3524;-0.757881;0.0492928;0.998546;0.00685792
1600352653723;0.31171;1.35087;-0.75724;0.0512616;0.998507;0.00562315
1600352653757;0.310692;1.34771;-0.755896;0.0526285;0.99848;0.00794142
1600352653789;0.310396;1.34376;-0.753072;0.0499785;0.998473;0.0204581
1600352653838;0.310132;1.34343;-0.750621;0.048256;0.998445;0.0240097
1600352653869;0.309173;1.34301;-0.748856;0.0492287;0.998446;0.0207637
1600352653898;0.308225;1.3424;-0.748113;0.0468119;0.998597;0.0198778
1600352653930;0.307084;1.34251;-0.747943;0.0422557;0.998803;0.0209747
1600352653962;0.305583;1.34269;-0.748335;0.0460417;0.998744;0.017409
1600352653994;0.304497;1.3418;-0.74876;0.0528704;0.998491;0.0141971
1600352654026;0.304334;1.34016;-0.748465;0.0531878;0.99845;0.0163457
1600352654058;0.305124;1.33885;-0.747522;0.0499497;0.998528;0.0210278
1600352654090;0.306094;1.33816;-0.747024;0.0482906;0.998544;0.023701
1600352654123;0.306942;1.33805;-0.746801;0.0488931;0.998507;0.0236264
1600352654155;0.307592;1.3378;-0.746759;0.0493663;0.998503;0.0221906
1600352654187;0.307689;1.33747;-0.747271;0.0502084;0.998498;0.0212941
1600352654235;0.307794;1.33702;-0.747374;0.0505273;0.998473;0.0220322
1600352654267;0.30705;1.33641;-0.747538;0.0504145;0.998478;0.0222572
1600352654302;0.305866;1.33635;-0.747744;0.051084;0.998424;0.0232169
1600352654333;0.3047;1.3365;-0.748006;0.0523208;0.998328;0.0233794
1600352654366;0.303314;1.33609;-0.748268;0.0523562;0.998333;0.0219001
1600352654396;0.301815;1.33549;-0.748213;0.0522042;0.998388;0.0185272
1600352654426;0.299362;1.33475;-0.74874;0.0563726;0.998154;0.0163776
1600352654458;0.29618;1.33303;-0.749977;0.0552289;0.998176;0.0145939
1600352654490;0.291833;1.33157;-0.751648;0.048583;0.998224;0.0182276
1600352654522;0.28868;1.33362;-0.753012;0.0468743;0.997797;0.0212405
1600352654557;0.286804;1.33562;-0.754116;0.0493769;0.997521;0.0133387
1600352654587;0.28493;1.33375;-0.75627;0.0559996;0.997036;0.00800236
1600352654633;0.28415;1.33184;-0.756965;0.0440318;0.997398;0.0157465
1600352654667;0.284544;1.33236;-0.756907;0.0307041;0.997556;0.0223578
1600352654698;0.285128;1.33501;-0.7568;0.0326657;0.997485;0.019679
1600352654730;0.285191;1.33628;-0.758151;0.0410726;0.99748;0.0102535
1600352654765;0.284198;1.33591;-0.760328;0.0395557;0.997406;0.00863367
1600352654794;0.282454;1.33528;-0.76107;0.0411419;0.996691;0.0111453
1600352654827;0.282563;1.33351;-0.760346;0.0469865;0.995839;0.0148001
1600352654858;0.284621;1.3315;-0.759209;0.041473;0.996533;0.0227184
1600352654890;0.285242;1.33211;-0.758017;0.0310477;0.997979;0.0235821
1600352654922;0.284071;1.33169;-0.757867;0.0273883;0.998654;0.0175943
1600352654954;0.282596;1.33014;-0.758407;0.032018;0.998469;0.017216
1600352654987;0.281002;1.32969;-0.759603;0.0439489;0.997631;0.0221534
1600352655034;0.28084;1.32979;-0.760936;0.0472331;0.997589;0.02027
1600352655067;0.280909;1.32877;-0.763271;0.0471793;0.997744;0.019154
1600352655098;0.281397;1.32851;-0.766243;0.0451635;0.997823;0.0237889
1600352655131;0.282805;1.32919;-0.768556;0.0472197;0.997746;0.0275956
1600352655162;0.286301;1.32884;-0.772629;0.0429356;0.998073;0.0292844
1600352655195;0.290053;1.3284;-0.776793;0.0320908;0.998972;0.0258607
1600352655226;0.292639;1.32771;-0.780399;0.0329248;0.999305;0.0174553
1600352655258;0.293838;1.3264;-0.783136;0.0370201;0.9992;0.0105789
1600352655293;0.29399;1.32312;-0.784343;0.0381747;0.999137;0.00842808
1600352655323;0.293154;1.31924;-0.783585;0.0352843;0.999187;0.0156774
1600352655356;0.290912;1.31678;-0.780752;0.0260056;0.999181;0.0299287
1600352655400;0.286971;1.32138;-0.775048;0.0242754;0.999017;0.0367557
1600352655446;0.284745;1.32692;-0.772018;0.0252694;0.99938;0.0238279
1600352655484;0.283725;1.32992;-0.771897;0.0202496;0.99965;0.0151042
1600352655505;0.2816;1.33406;-0.773123;0.00788002;0.999919;0.00651866
1600352655537;0.278037;1.33709;-0.775492;0.0105213;0.999943;-0.000938609
1600352655566;0.276611;1.33742;-0.778298;0.0261347;0.99947;-0.00122905
1600352655599;0.277855;1.33751;-0.77907;0.0319358;0.999064;0.00152634
1600352655630;0.282092;1.33619;-0.778813;0.0315781;0.999152;-0.00157546
1600352655664;0.286414;1.33428;-0.779082;0.0366456;0.999238;-0.0010681
1600352655694;0.290566;1.33203;-0.779464;0.0396338;0.999208;0.00285469
1600352655724;0.293318;1.33156;-0.780209;0.0341878;0.999336;0.00674354
1600352655753;0.295161;1.33302;-0.780187;0.0405059;0.999015;0.00815484
1600352655786;0.294533;1.33679;-0.780813;0.0537866;0.998383;-4.83692e-05
1600352655835;0.292652;1.33784;-0.780156;0.0559923;0.998371;-0.00511114
1600352655866;0.290482;1.33778;-0.779285;0.0621662;0.99806;-0.00239643
1600352655900;0.2897;1.33902;-0.777678;0.0678403;0.997637;0.00568493
1600352655931;0.290107;1.34176;-0.775652;0.0628479;0.998002;0.00378655
1600352655966;0.2888;1.34285;-0.77486;0.058366;0.99828;-0.00419162
1600352655994;0.285986;1.3438;-0.775217;0.0549737;0.998457;-0.00781941
1600352656027;0.283983;1.34566;-0.775829;0.0538264;0.998473;-0.00857773
1600352656058;0.281899;1.34642;-0.776023;0.0562159;0.998183;-0.0142994
1600352656090;0.280189;1.34573;-0.776405;0.0556698;0.997958;-0.0174196
1600352656122;0.280803;1.3456;-0.775672;0.0471791;0.998344;-0.0123986
1600352656154;0.281882;1.34798;-0.775412;0.0367815;0.99898;-0.0109959
1600352656187;0.281253;1.34837;-0.776358;0.0360323;0.999018;-0.0211447
1600352656234;0.280941;1.34821;-0.776608;0.037152;0.998797;-0.0220863
1600352656268;0.282082;1.34834;-0.777119;0.0356058;0.998855;-0.0205234
1600352656298;0.282177;1.3495;-0.778403;0.0346472;0.998936;-0.0234286
1600352656331;0.281744;1.34929;-0.780158;0.0320142;0.998918;-0.0275185
1600352656362;0.28172;1.3488;-0.782141;0.0305754;0.999017;-0.022698
1600352656396;0.282714;1.34998;-0.783801;0.0307927;0.999067;-0.0186511
1600352656428;0.285158;1.35192;-0.785848;0.031348;0.998938;-0.0268593
1600352656464;0.286951;1.35236;-0.787677;0.0346292;0.99877;-0.0312039
1600352656492;0.290264;1.35241;-0.788592;0.0404578;0.998657;-0.0283878
1600352656522;0.294185;1.3522;-0.789014;0.034914;0.99898;-0.0271115
1600352656554;0.297352;1.35067;-0.789132;0.025734;0.999327;-0.0259443
1600352656586;0.29897;1.34789;-0.788946;0.0194057;0.999652;-0.0145383
1600352656634;0.300563;1.34698;-0.788721;0.0159915;0.999815;-0.00480381
1600352656668;0.301896;1.34857;-0.788913;0.0114248;0.999838;8.64565e-05
1600352656698;0.303258;1.35132;-0.789527;0.00513604;0.999817;-0.00352228
1600352656730;0.30446;1.35276;-0.790397;-0.00118244;0.999738;-0.0107139
1600352656762;0.305722;1.35395;-0.791302;-0.000372112;0.999712;-0.0108751
1600352656795;0.307017;1.3554;-0.791913;-0.000350922;0.999746;-0.00895289
1600352656827;0.308299;1.35577;-0.792122;-0.00574622;0.999655;-0.0127417
1600352656858;0.30816;1.35385;-0.792371;-0.00276229;0.999593;-0.0131649
1600352656891;0.308108;1.35246;-0.792771;-0.00241789;0.999657;-0.00591269
1600352656924;0.30703;1.35168;-0.793025;-0.00585204;0.999658;-0.00423291
1600352656958;0.30598;1.35011;-0.793019;-0.00294223;0.999704;-0.00485057
1600352656987;0.304532;1.34818;-0.792546;-0.00051108;0.999824;0.00160891
1600352657034;0.303358;1.34701;-0.792141;0.00161675;0.999852;0.00420222
1600352657066;0.301699;1.34599;-0.791397;0.00671223;0.999852;0.00652803
1600352657101;0.299836;1.34468;-0.790848;0.0155199;0.999764;0.008843
1600352657130;0.297316;1.3436;-0.790356;0.0190275;0.999717;0.0107425
1600352657163;0.294255;1.34218;-0.789312;0.0205838;0.999689;0.0135599
1600352657194;0.291441;1.34017;-0.788163;0.0240203;0.999538;0.0184205
1600352657226;0.288923;1.33878;-0.78708;0.0220384;0.99949;0.0222321
1600352657258;0.286039;1.33808;-0.785721;0.0227838;0.999508;0.0202076
1600352657291;0.282924;1.33578;-0.784495;0.0286937;0.999333;0.0195103
1600352657324;0.280489;1.33368;-0.782973;0.0287;0.999163;0.0238714
1600352657354;0.278427;1.3333;-0.781839;0.025931;0.999187;0.0255921
1600352657387;0.273255;1.33403;-0.78154;0.0259453;0.999237;0.0203663
1600352657435;0.270286;1.3358;-0.78174;0.0248039;0.998967;0.0201236
1600352657469;0.269519;1.33844;-0.782413;0.0219169;0.998842;0.0188149
1600352657498;0.269744;1.3413;-0.783768;0.0180348;0.999058;0.0108925
1600352657532;0.270381;1.34296;-0.784809;0.0175911;0.999141;0.000381649
1600352657562;0.272014;1.3415;-0.78521;0.0178502;0.998937;-0.00124452
1600352657594;0.275502;1.34053;-0.784636;0.0193713;0.999029;0.00945896
1600352657626;0.278541;1.34161;-0.784445;0.0193947;0.999497;0.0144064
1600352657657;0.278577;1.34219;-0.785363;0.0173237;0.999787;0.00602672
1600352657690;0.277659;1.34007;-0.787259;0.0176518;0.999741;0.00524485
1600352657723;0.278345;1.33906;-0.788281;0.0157184;0.999545;0.0171224
1600352657754;0.279941;1.33932;-0.788565;0.0133371;0.999576;0.0192423
1600352657786;0.281913;1.33928;-0.790231;0.0131541;0.999724;0.0166982
1600352657836;0.283555;1.33974;-0.791039;0.00514469;0.999837;0.0164862
1600352657869;0.284419;1.34086;-0.792213;0.00602089;0.999862;0.0155172
1600352657899;0.285049;1.3426;-0.793554;0.0112145;0.999871;0.0115059
1600352657933;0.285202;1.34219;-0.794607;0.0118279;0.999895;0.00744714
1600352657964;0.286174;1.34268;-0.795305;0.0147829;0.99975;0.0161053
1600352658011;0.286399;1.34441;-0.795748;0.0125194;0.999829;0.0133911
1600352658031;0.286145;1.3446;-0.796932;0.0161321;0.999861;0.00355171
1600352658076;0.28607;1.34282;-0.797715;0.0207551;0.999766;0.00508991
1600352658098;0.286114;1.34156;-0.79761;0.0193247;0.999745;0.0111007
1600352658125;0.285991;1.34035;-0.797153;0.0196952;0.999691;0.014798
1600352658159;0.285692;1.3399;-0.796642;0.0215671;0.999646;0.0149458
1600352658191;0.285511;1.33779;-0.796028;0.0207274;0.999579;0.0195126
1600352658236;0.284639;1.33832;-0.795606;0.0207018;0.999507;0.0230451
1600352658269;0.283493;1.33949;-0.794951;0.021885;0.999565;0.0186965
1600352658298;0.282375;1.33824;-0.794127;0.0259439;0.999548;0.0119434
1600352658330;0.282101;1.33455;-0.792988;0.0258945;0.999473;0.0162944
1600352658363;0.282153;1.33284;-0.791556;0.0229096;0.999388;0.0255868
1600352658395;0.281602;1.33335;-0.790458;0.0192527;0.999491;0.0254136
1600352658426;0.279847;1.33215;-0.789075;0.0205163;0.999637;0.0174402
1600352658458;0.277956;1.32903;-0.788336;0.022741;0.99955;0.0192039
1600352658495;0.277157;1.32787;-0.787878;0.013817;0.999401;0.0311187
1600352658524;0.274611;1.33001;-0.787137;0.0112639;0.999463;0.0295323
1600352658558;0.272637;1.33081;-0.786252;0.0211494;0.999383;0.0212282
1600352658591;0.272472;1.3311;-0.785629;0.0170801;0.999287;0.023787
1600352658635;0.271777;1.33283;-0.78514;0.0122236;0.999447;0.0218463
1600352658668;0.270978;1.33382;-0.784158;0.0189501;0.999452;0.0130606
1600352658700;0.271346;1.3328;-0.782647;0.0261193;0.999283;0.0098436
1600352658730;0.271942;1.3323;-0.780071;0.0254534;0.999338;0.0132899
1600352658761;0.272103;1.33183;-0.777497;0.0256732;0.999466;0.0122983
1600352658795;0.271277;1.33051;-0.776734;0.026277;0.999496;0.0107937
1600352658826;0.269705;1.32937;-0.776682;0.0254645;0.999377;0.0146544
1600352658858;0.26788;1.3288;-0.776334;0.0249568;0.999227;0.0159205
1600352658892;0.266007;1.32902;-0.776322;0.0226345;0.99918;0.0158131
1600352658922;0.264395;1.33021;-0.776294;0.0197444;0.999079;0.0142228
1600352658955;0.263987;1.33096;-0.776159;0.0197646;0.998922;0.0120422
1600352658988;0.265269;1.33109;-0.775315;0.0223365;0.998992;0.00752005
1600352659036;0.26677;1.32909;-0.775106;0.0224542;0.999116;0.00535281
1600352659068;0.268568;1.32638;-0.774724;0.0246718;0.999125;0.0084222
1600352659098;0.270202;1.32419;-0.773978;0.0256407;0.999203;0.0104865
1600352659130;0.271494;1.32102;-0.772999;0.024317;0.999352;0.0106941
1600352659162;0.272565;1.31847;-0.7723;0.0248783;0.999342;0.0144305
1600352659195;0.273526;1.31632;-0.771806;0.0256113;0.999258;0.0194248
1600352659226;0.274002;1.31623;-0.771306;0.0289294;0.999179;0.0203595
1600352659258;0.274172;1.31657;-0.770814;0.0310625;0.999232;0.0154786
1600352659290;0.273252;1.31568;-0.770802;0.032451;0.999212;0.0121941
1600352659322;0.272319;1.31535;-0.770408;0.0329835;0.999088;0.0143455
1600352659354;0.271304;1.3159;-0.769884;0.0290978;0.999139;0.0147321
1600352659388;0.269944;1.31644;-0.769175;0.0275683;0.999181;0.0126433
1600352659435;0.269465;1.31636;-0.768898;0.0257833;0.999202;0.0125171
1600352659467;0.269051;1.31616;-0.768914;0.0226269;0.999262;0.011603
1600352659499;0.268498;1.31639;-0.769056;0.0218265;0.999299;0.00912766
1600352659532;0.268114;1.31527;-0.769592;0.0234213;0.99927;0.00818518
1600352659565;0.267752;1.31375;-0.769963;0.0232121;0.999217;0.0112838
1600352659596;0.267249;1.31307;-0.770528;0.0206908;0.999178;0.0156685
1600352659627;0.266514;1.31453;-0.770277;0.021823;0.999098;0.0158178
1600352659659;0.266656;1.31471;-0.7704;0.0235242;0.999056;0.013066
1600352659691;0.266733;1.31443;-0.770663;0.0225509;0.99912;0.0128351
1600352659722;0.266572;1.3141;-0.770907;0.0218492;0.999191;0.0127645
1600352659755;0.266212;1.31401;-0.771424;0.0223868;0.999178;0.0128865
1600352659786;0.265639;1.31461;-0.771919;0.0221236;0.999095;0.0130149
1600352659836;0.265377;1.3147;-0.772383;0.0209394;0.999058;0.0124301
1600352659867;0.265379;1.31522;-0.772722;0.0211512;0.999023;0.0132005
1600352659900;0.265503;1.31548;-0.772603;0.0216694;0.999036;0.0128395
1600352659931;0.265524;1.31518;-0.772735;0.0200492;0.99907;0.0124988
1600352659963;0.265849;1.31576;-0.77295;0.0198078;0.999018;0.0147687
1600352659998;0.266413;1.31519;-0.773032;0.0194075;0.998997;0.0160782
1600352660027;0.265911;1.31415;-0.773259;0.0160418;0.99897;0.0191861
1600352660061;0.265056;1.31391;-0.773534;0.0165552;0.998725;0.024148
1600352660092;0.264371;1.31421;-0.772954;0.0244778;0.998478;0.0246064
1600352660124;0.264266;1.31498;-0.771727;0.0466092;0.997827;0.0238642
1600352660156;0.265499;1.3155;-0.771037;0.0639738;0.997181;0.024268
1600352660188;0.264464;1.31203;-0.77282;0.0498764;0.997759;0.0292676
1600352660235;0.262691;1.31011;-0.773348;0.0337404;0.99778;0.0412669
1600352660268;0.26024;1.31064;-0.773715;0.0476473;0.996592;0.0512423
1600352660300;0.260711;1.31145;-0.773091;0.0559658;0.996067;0.0478897
1600352660331;0.261206;1.31231;-0.772734;0.040493;0.997549;0.0321425
1600352660363;0.259995;1.31305;-0.772905;0.0352929;0.998121;0.0225079
1600352660395;0.258306;1.31293;-0.774584;0.048066;0.997116;0.0307327
1600352660426;0.256804;1.31026;-0.777103;0.0582769;0.995242;0.0507673
1600352660458;0.256313;1.30854;-0.777607;0.0554543;0.99367;0.068406
1600352660492;0.256044;1.3084;-0.777968;0.0397032;0.99385;0.0717666
1600352660523;0.255575;1.30857;-0.778241;0.0323842;0.994573;0.0694593
1600352660554;0.25369;1.30946;-0.778389;0.040161;0.99444;0.0706859
1600352660586;0.251746;1.3089;-0.778405;0.043345;0.993619;0.0722068
1600352660643;0.251356;1.30796;-0.778644;0.0444789;0.992876;0.0764324
1600352660689;0.251341;1.308;-0.778215;0.0429451;0.992826;0.0791586
1600352660712;0.251726;1.30871;-0.777961;0.0399654;0.993252;0.0787157
1600352660736;0.251812;1.30925;-0.777507;0.0349048;0.994191;0.0740719
1600352660766;0.25052;1.30907;-0.777504;0.0349669;0.994816;0.0666362
1600352660795;0.248506;1.30791;-0.778151;0.0422616;0.994268;0.0654518
1600352660827;0.247392;1.30671;-0.778643;0.04495;0.993137;0.0740248
1600352660861;0.247288;1.30717;-0.779135;0.0376831;0.993148;0.0788027
1600352660893;0.24585;1.30805;-0.779594;0.0353799;0.993447;0.076528
